Delayed,Season,Day,Time Period,Station,Bound,Line,Min Gap,Issue Category
1,Fall,Friday,Evening,KIPLING STATION,E,BD,8,Miscellaneous & Passenger-Related Incidents
1,Fall,Friday,Evening,EGLINTON STATION,S,YU,7,Other
1,Fall,Friday,Night,EGLINTON STATION,N,YU,10,Other
1,Fall,Saturday,Morning,FINCH STATION,N,YU,8,Human & Operational Factors
0,Fall,Saturday,Evening,FINCH STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Saturday,Night,KIPLING STATION,E,BD,10,Other
1,Fall,Saturday,Night,KENNEDY BD STATION,W,BD,10,Other
0,Fall,Sunday,Morning,FINCH STATION,S,YU,0,Other
0,Fall,Sunday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Fall,Monday,Morning,EGLINTON STATION,N,YU,0,Other
1,Fall,Monday,Morning,KENNEDY BD STATION,W,BD,6,Other
0,Fall,Monday,Morning,BLOOR STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Fall,Monday,Afternoon,EGLINTON STATION,S,YU,7,Other
1,Fall,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Other
0,Fall,Monday,Evening,BLOOR STATION,S,YU,0,Other
1,Fall,Monday,Night,EGLINTON STATION,S,YU,9,Other
0,Fall,Monday,Night,KIPLING STATION,E,BD,0,Other
1,Fall,Tuesday,Morning,KENNEDY BD STATION,E,BD,6,Human & Operational Factors
1,Fall,Tuesday,Night,KENNEDY BD STATION,W,BD,8,Miscellaneous & Passenger-Related Incidents
1,Fall,Wednesday,Morning,KENNEDY BD STATION,W,BD,0,Structural & Track-Related Issues
1,Fall,Wednesday,Afternoon,KIPLING STATION,E,BD,6,Other
1,Fall,Wednesday,Evening,KIPLING STATION,E,BD,10,Other
1,Fall,Wednesday,Night,KENNEDY BD STATION,E,BD,8,Other
1,Winter,Thursday,Morning,KIPLING STATION,W,BD,7,Train Operations & Control Systems
1,Winter,Thursday,Morning,FINCH STATION,S,YU,6,Other
1,Winter,Thursday,Morning,KENNEDY BD STATION,W,BD,8,Miscellaneous & Passenger-Related Incidents
1,Winter,Thursday,Afternoon,KENNEDY BD STATION,W,BD,7,Other
1,Winter,Thursday,Afternoon,BLOOR STATION,N,YU,9,Other
1,Winter,Friday,Morning,KENNEDY BD STATION,W,BD,6,Other
0,Winter,Friday,Morning,FINCH STATION,N,YU,0,Train Operations & Control Systems
1,Winter,Friday,Morning,KENNEDY BD STATION,E,BD,6,Human & Operational Factors
1,Winter,Friday,Morning,KIPLING STATION,E,BD,16,Other
0,Winter,Friday,Morning,EGLINTON STATION,S,YU,0,Other
1,Winter,Friday,Afternoon,KIPLING STATION,E,BD,6,Other
1,Winter,Friday,Afternoon,BLOOR STATION,S,YU,7,Other
1,Winter,Friday,Night,FINCH STATION,S,YU,6,Other
0,Winter,Saturday,Morning,KENNEDY BD STATION,W,BD,0,Other
1,Winter,Saturday,Evening,KENNEDY BD STATION,E,BD,28,Other
0,Winter,Saturday,Evening,BLOOR STATION,S,YU,0,Other
1,Winter,Saturday,Evening,EGLINTON STATION,N,YU,9,Human & Operational Factors
0,Winter,Saturday,Night,BLOOR STATION,N,YU,0,Train Operations & Control Systems
1,Winter,Saturday,Night,EGLINTON STATION,N,YU,12,Other
1,Winter,Sunday,Morning,EGLINTON STATION,N,YU,0,Human & Operational Factors
0,Winter,Sunday,Afternoon,EGLINTON STATION,S,YU,0,Train Operations & Control Systems
0,Winter,Sunday,Afternoon,KENNEDY BD STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Sunday,Evening,KIPLING STATION,W,BD,10,Other
1,Winter,Sunday,Evening,FINCH STATION,S,YU,20,Other
1,Winter,Sunday,Evening,EGLINTON STATION,S,YU,29,Other
1,Winter,Monday,Morning,KIPLING STATION,E,BD,10,Other
1,Winter,Monday,Morning,FINCH STATION,S,YU,4,Human & Operational Factors
0,Winter,Monday,Afternoon,EGLINTON STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Other
1,Winter,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Monday,Afternoon,FINCH STATION,S,YU,15,Other
1,Winter,Monday,Evening,BLOOR STATION,S,YU,8,Human & Operational Factors
1,Winter,Monday,Night,EGLINTON STATION,N,YU,13,Other
1,Winter,Tuesday,Morning,FINCH STATION,S,YU,13,Human & Operational Factors
1,Winter,Tuesday,Morning,KENNEDY BD STATION,W,BD,12,Miscellaneous & Passenger-Related Incidents
1,Winter,Tuesday,Morning,FINCH STATION,S,YU,6,Train Operations & Control Systems
1,Winter,Tuesday,Morning,EGLINTON STATION,S,YU,6,Other
1,Winter,Tuesday,Morning,KIPLING STATION,W,BD,6,Other
0,Winter,Tuesday,Evening,BLOOR STATION,N,YU,0,Train Operations & Control Systems
0,Winter,Tuesday,Evening,BLOOR STATION,N,YU,0,Train Operations & Control Systems
1,Winter,Wednesday,Morning,FINCH STATION,S,YU,0,Structural & Track-Related Issues
1,Winter,Wednesday,Morning,EGLINTON STATION,N,YU,0,Structural & Track-Related Issues
1,Winter,Wednesday,Morning,BLOOR STATION,N,YU,0,Structural & Track-Related Issues
0,Winter,Wednesday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Wednesday,Afternoon,EGLINTON STATION,N,YU,6,Train Operations & Control Systems
1,Winter,Wednesday,Afternoon,BLOOR STATION,S,YU,7,Other
1,Winter,Wednesday,Afternoon,EGLINTON STATION,S,YU,8,Other
1,Winter,Wednesday,Afternoon,EGLINTON STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Wednesday,Night,KENNEDY BD STATION,W,BD,8,Other
1,Winter,Wednesday,Night,KIPLING STATION,W,BD,8,Other
0,Winter,Thursday,Morning,EGLINTON STATION,S,YU,0,Other
0,Winter,Thursday,Morning,BLOOR STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Thursday,Morning,EGLINTON STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Thursday,Morning,KIPLING STATION,E,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Thursday,Morning,EGLINTON STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
0,Winter,Thursday,Night,BLOOR STATION,S,YU,0,Other
1,Winter,Friday,Morning,BLOOR STATION,N,YU,14,Other
1,Winter,Friday,Afternoon,FINCH STATION,S,YU,6,Other
1,Winter,Friday,Afternoon,FINCH STATION,S,YU,6,Other
0,Winter,Friday,Evening,BLOOR STATION,N,YU,0,Other
1,Winter,Friday,Evening,BLOOR STATION,S,YU,9,Other
1,Winter,Friday,Night,KENNEDY BD STATION,W,BD,8,Miscellaneous & Passenger-Related Incidents
0,Winter,Friday,Night,BLOOR STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Friday,Night,FINCH STATION,S,YU,0,Other
1,Winter,Saturday,Morning,FINCH STATION,S,YU,10,Other
1,Winter,Saturday,Afternoon,KIPLING STATION,W,BD,10,Human & Operational Factors
1,Winter,Saturday,Evening,FINCH STATION,S,YU,10,Other
1,Winter,Sunday,Morning,EGLINTON STATION,N,YU,0,Human & Operational Factors
0,Winter,Sunday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Winter,Sunday,Evening,BLOOR STATION,N,YU,13,Other
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,0,Other
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,7,Structural & Track-Related Issues
1,Winter,Monday,Morning,FINCH STATION,S,YU,6,Other
0,Winter,Monday,Morning,BLOOR STATION,N,YU,0,Other
1,Winter,Monday,Afternoon,FINCH STATION,S,YU,6,Other
1,Winter,Monday,Evening,KIPLING STATION,E,BD,6,Other
1,Winter,Monday,Evening,KENNEDY BD STATION,E,BD,8,Other
0,Winter,Tuesday,Night,KIPLING STATION,E,BD,0,Other
1,Winter,Tuesday,Morning,FINCH STATION,S,YU,5,Other
1,Winter,Tuesday,Morning,FINCH STATION,S,YU,7,Miscellaneous & Passenger-Related Incidents
1,Winter,Tuesday,Morning,KENNEDY BD STATION,W,BD,10,Miscellaneous & Passenger-Related Incidents
1,Winter,Tuesday,Afternoon,KENNEDY BD STATION,W,BD,6,Electrical and Mechanical Systems (Train Equipment & Power)
1,Winter,Tuesday,Afternoon,BLOOR STATION,N,YU,7,Other
1,Winter,Tuesday,Afternoon,BLOOR STATION,S,YU,7,Other
1,Winter,Tuesday,Evening,EGLINTON STATION,N,YU,6,Other
1,Winter,Tuesday,Night,FINCH STATION,S,YU,10,Other
1,Winter,Tuesday,Night,BLOOR STATION,S,YU,16,Human & Operational Factors
1,Winter,Wednesday,Morning,EGLINTON STATION,N,YU,19,Other
1,Winter,Wednesday,Night,BLOOR STATION,S,YU,16,Other
0,Winter,Thursday,Morning,BLOOR STATION,N,YU,0,Human & Operational Factors
0,Winter,Thursday,Evening,BLOOR STATION,S,YU,0,Other
1,Winter,Thursday,Evening,KIPLING STATION,E,BD,8,Other
0,Winter,Friday,Night,FINCH STATION,S,YU,0,Other
1,Winter,Saturday,Evening,FINCH STATION,S,YU,8,Other
1,Winter,Saturday,Evening,FINCH STATION,S,YU,8,Human & Operational Factors
1,Winter,Saturday,Evening,KENNEDY BD STATION,W,BD,31,Other
0,Winter,Saturday,Night,FINCH STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Saturday,Night,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Winter,Saturday,Night,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
1,Winter,Sunday,Afternoon,KIPLING STATION,W,BD,23,Other
1,Winter,Sunday,Evening,EGLINTON STATION,N,YU,9,Other
1,Winter,Sunday,Evening,FINCH STATION,S,YU,12,Other
0,Winter,Sunday,Evening,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,10,Other
1,Winter,Monday,Morning,KIPLING STATION,E,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Monday,Afternoon,FINCH STATION,N,YU,84,Other
1,Winter,Monday,Afternoon,KENNEDY BD STATION,W,BD,8,Miscellaneous & Passenger-Related Incidents
0,Winter,Monday,Evening,FINCH STATION,S,YU,0,Other
0,Winter,Monday,Evening,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
1,Winter,Monday,Evening,BLOOR STATION,N,YU,8,Other
0,Winter,Monday,Night,BLOOR STATION,S,YU,0,Other
0,Winter,Monday,Night,KIPLING STATION,E,BD,0,Other
1,Winter,Tuesday,Morning,KENNEDY BD STATION,W,BD,7,Miscellaneous & Passenger-Related Incidents
0,Winter,Tuesday,Morning,BLOOR STATION,N,YU,0,Human & Operational Factors
1,Winter,Tuesday,Morning,KENNEDY BD STATION,W,BD,6,Other
1,Winter,Tuesday,Afternoon,FINCH STATION,N,YU,8,Human & Operational Factors
0,Winter,Tuesday,Evening,FINCH STATION,S,YU,0,Other
1,Winter,Tuesday,Evening,BLOOR STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
0,Winter,Wednesday,Night,KENNEDY BD STATION,W,BD,0,Other
1,Winter,Wednesday,Morning,EGLINTON STATION,N,YU,0,Structural & Track-Related Issues
1,Winter,Wednesday,Morning,KENNEDY BD STATION,W,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Wednesday,Morning,KENNEDY BD STATION,W,BD,9,Other
1,Winter,Wednesday,Afternoon,BLOOR STATION,N,YU,6,Other
1,Winter,Wednesday,Afternoon,FINCH STATION,S,YU,7,Human & Operational Factors
0,Winter,Wednesday,Night,FINCH STATION,N,YU,0,Other
0,Winter,Wednesday,Night,BLOOR STATION,N,YU,0,Human & Operational Factors
1,Winter,Thursday,Morning,FINCH STATION,S,YU,5,Other
0,Winter,Thursday,Evening,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Winter,Thursday,Evening,KIPLING STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Thursday,Evening,KIPLING STATION,W,BD,6,Human & Operational Factors
1,Winter,Thursday,Night,KIPLING STATION,W,BD,15,Other
1,Winter,Thursday,Night,KENNEDY BD STATION,W,BD,9,Other
1,Winter,Thursday,Night,KENNEDY BD STATION,W,BD,12,Human & Operational Factors
1,Winter,Thursday,Night,KIPLING STATION,E,BD,8,Human & Operational Factors
1,Winter,Friday,Morning,FINCH STATION,S,YU,6,Miscellaneous & Passenger-Related Incidents
0,Winter,Friday,Morning,BLOOR STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Friday,Afternoon,BLOOR STATION,S,YU,6,Other
1,Winter,Friday,Evening,KENNEDY BD STATION,W,BD,6,Human & Operational Factors
0,Winter,Friday,Night,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Friday,Night,KENNEDY BD STATION,E,BD,12,Human & Operational Factors
1,Winter,Saturday,Night,KIPLING STATION,E,BD,12,Other
1,Winter,Saturday,Night,KIPLING STATION,E,BD,12,Other
1,Winter,Sunday,Afternoon,FINCH STATION,N,YU,18,Other
1,Winter,Sunday,Afternoon,BLOOR STATION,S,YU,9,Other
1,Winter,Monday,Morning,KIPLING STATION,E,BD,7,Human & Operational Factors
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,12,Human & Operational Factors
1,Winter,Monday,Afternoon,KENNEDY BD STATION,W,BD,6,Other
1,Winter,Monday,Afternoon,KENNEDY BD STATION,W,BD,8,Other
1,Winter,Monday,Afternoon,FINCH STATION,N,YU,8,Human & Operational Factors
0,Winter,Monday,Evening,KENNEDY BD STATION,W,BD,0,Other
0,Winter,Monday,Night,FINCH STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Tuesday,Morning,EGLINTON STATION,S,YU,17,Other
0,Winter,Tuesday,Evening,BLOOR STATION,S,YU,0,Other
0,Winter,Tuesday,Night,BLOOR STATION,N,YU,0,Other
1,Winter,Tuesday,Night,KIPLING STATION,E,BD,9,Other
0,Winter,Tuesday,Night,KIPLING STATION,W,BD,0,Other
1,Winter,Wednesday,Morning,KENNEDY BD STATION,W,BD,6,Other
1,Winter,Wednesday,Afternoon,KENNEDY BD STATION,W,BD,6,Other
0,Winter,Wednesday,Afternoon,EGLINTON STATION,S,YU,0,Other
1,Winter,Wednesday,Evening,KENNEDY BD STATION,W,BD,6,Other
1,Winter,Wednesday,Evening,BLOOR STATION,N,YU,10,Other
0,Winter,Wednesday,Night,BLOOR STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Wednesday,Night,KENNEDY BD STATION,W,BD,0,Other
1,Winter,Thursday,Morning,EGLINTON STATION,S,YU,6,Other
1,Winter,Thursday,Morning,FINCH STATION,S,YU,6,Other
0,Winter,Thursday,Afternoon,KENNEDY BD STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Friday,Morning,KENNEDY BD STATION,W,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Friday,Morning,BLOOR STATION,N,YU,39,Other
0,Winter,Friday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Winter,Friday,Afternoon,KIPLING STATION,E,BD,6,Miscellaneous & Passenger-Related Incidents
1,Winter,Friday,Afternoon,FINCH STATION,S,YU,6,Other
0,Winter,Friday,Evening,KIPLING STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Friday,Night,BLOOR STATION,S,YU,22,Other
1,Winter,Saturday,Morning,KIPLING STATION,E,BD,10,Human & Operational Factors
1,Winter,Saturday,Morning,FINCH STATION,S,YU,12,Other
1,Winter,Saturday,Afternoon,BLOOR STATION,N,YU,22,Other
1,Winter,Saturday,Night,BLOOR STATION,N,YU,12,Other
1,Winter,Monday,Night,KENNEDY BD STATION,E,BD,16,Other
1,Winter,Monday,Night,BLOOR STATION,N,YU,10,Miscellaneous & Passenger-Related Incidents
0,Winter,Monday,Night,BLOOR STATION,S,YU,0,Other
0,Winter,Monday,Night,FINCH STATION,S,YU,0,Other
1,Winter,Monday,Night,FINCH STATION,S,YU,30,Other
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,12,Human & Operational Factors
1,Winter,Monday,Morning,EGLINTON STATION,N,YU,12,Human & Operational Factors
1,Winter,Monday,Afternoon,BLOOR STATION,N,YU,16,Other
0,Winter,Monday,Evening,BLOOR STATION,S,YU,0,Other
1,Winter,Monday,Night,KENNEDY BD STATION,W,BD,12,Other
0,Winter,Monday,Night,BLOOR STATION,S,YU,0,Human & Operational Factors
0,Winter,Tuesday,Night,FINCH STATION,S,YU,0,Other
0,Winter,Tuesday,Morning,BLOOR STATION,N,YU,0,Human & Operational Factors
0,Winter,Tuesday,Morning,BLOOR STATION,N,YU,0,Train Operations & Control Systems
1,Winter,Tuesday,Afternoon,EGLINTON STATION,N,YU,8,Other
1,Winter,Tuesday,Afternoon,KIPLING STATION,E,BD,6,Other
0,Winter,Tuesday,Afternoon,BLOOR STATION,N,YU,0,Other
1,Winter,Tuesday,Evening,BLOOR STATION,S,YU,20,Human & Operational Factors
1,Winter,Tuesday,Evening,BLOOR STATION,N,YU,27,Human & Operational Factors
1,Winter,Tuesday,Evening,EGLINTON STATION,S,YU,14,Human & Operational Factors
1,Winter,Tuesday,Night,KENNEDY BD STATION,W,BD,10,Other
0,Winter,Wednesday,Afternoon,EGLINTON STATION,S,YU,0,Human & Operational Factors
1,Winter,Wednesday,Afternoon,EGLINTON STATION,N,YU,10,Other
0,Winter,Wednesday,Afternoon,BLOOR STATION,N,YU,0,Human & Operational Factors
0,Winter,Wednesday,Evening,BLOOR STATION,S,YU,0,Other
1,Winter,Wednesday,Evening,EGLINTON STATION,S,YU,9,Train Operations & Control Systems
1,Winter,Wednesday,Night,BLOOR STATION,N,YU,11,Human & Operational Factors
0,Winter,Wednesday,Night,BLOOR STATION,S,YU,0,Other
1,Winter,Wednesday,Night,KIPLING STATION,E,BD,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Thursday,Morning,BLOOR STATION,S,YU,0,Other
0,Winter,Thursday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Thursday,Morning,EGLINTON STATION,N,YU,11,Human & Operational Factors
1,Winter,Thursday,Afternoon,FINCH STATION,S,YU,10,Other
0,Winter,Thursday,Afternoon,BLOOR STATION,N,YU,0,Human & Operational Factors
1,Winter,Thursday,Evening,BLOOR STATION,N,YU,11,Other
1,Winter,Thursday,Evening,FINCH STATION,S,YU,8,Human & Operational Factors
0,Winter,Thursday,Evening,BLOOR STATION,N,YU,0,Other
1,Winter,Thursday,Night,KENNEDY BD STATION,W,BD,8,Human & Operational Factors
0,Winter,Thursday,Night,BLOOR STATION,N,YU,0,Other
0,Winter,Thursday,Night,KENNEDY BD STATION,W,BD,0,Other
1,Winter,Friday,Morning,BLOOR STATION,S,YU,6,Human & Operational Factors
0,Winter,Friday,Morning,BLOOR STATION,N,YU,0,Other
1,Winter,Friday,Morning,BLOOR STATION,N,YU,11,Other
0,Winter,Friday,Morning,BLOOR STATION,N,YU,0,Other
0,Winter,Friday,Morning,KENNEDY BD STATION,W,BD,0,Other
1,Winter,Friday,Evening,BLOOR STATION,S,YU,25,Human & Operational Factors
1,Winter,Friday,Night,FINCH STATION,N,YU,19,Other
1,Winter,Friday,Night,EGLINTON STATION,N,YU,25,Human & Operational Factors
1,Winter,Saturday,Afternoon,FINCH STATION,S,YU,31,Other
1,Winter,Saturday,Afternoon,BLOOR STATION,S,YU,8,Other
0,Winter,Saturday,Evening,KENNEDY BD STATION,W,YU,0,Other
1,Winter,Saturday,Evening,KIPLING STATION,E,BD,10,Electrical and Mechanical Systems (Train Equipment & Power)
1,Winter,Saturday,Night,FINCH STATION,S,YU,12,Train Operations & Control Systems
1,Winter,Saturday,Night,BLOOR STATION,N,YU,12,Other
1,Winter,Sunday,Morning,EGLINTON STATION,S,YU,10,Train Operations & Control Systems
1,Winter,Sunday,Afternoon,EGLINTON STATION,S,YU,9,Train Operations & Control Systems
0,Winter,Sunday,Afternoon,FINCH STATION,S,YU,0,Other
1,Winter,Sunday,Afternoon,KENNEDY BD STATION,W,BD,8,Other
0,Winter,Sunday,Afternoon,EGLINTON STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Sunday,Night,BLOOR STATION,S,YU,10,Other
0,Winter,Sunday,Night,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Winter,Monday,Morning,BLOOR STATION,N,YU,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Monday,Morning,EGLINTON STATION,S,YU,0,Other
1,Winter,Monday,Afternoon,EGLINTON STATION,N,YU,17,Human & Operational Factors
0,Winter,Monday,Afternoon,KIPLING STATION,E,BD,0,Other
1,Winter,Monday,Evening,KIPLING STATION,E,BD,9,Other
0,Winter,Monday,Night,KIPLING STATION,E,BD,0,Other
1,Winter,Monday,Night,EGLINTON STATION,S,YU,9,Other
1,Winter,Monday,Night,BLOOR STATION,N,YU,8,Miscellaneous & Passenger-Related Incidents
1,Winter,Tuesday,Morning,EGLINTON STATION,N,YU,8,Structural & Track-Related Issues
0,Winter,Tuesday,Morning,BLOOR STATION,S,YU,0,Other
0,Winter,Tuesday,Morning,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Tuesday,Morning,FINCH STATION,S,YU,6,Train Operations & Control Systems
1,Winter,Tuesday,Morning,KENNEDY BD STATION,W,BD,5,Other
1,Winter,Tuesday,Morning,KIPLING STATION,E,BD,8,Other
0,Winter,Tuesday,Morning,BLOOR STATION,N,YU,0,Other
1,Winter,Tuesday,Afternoon,BLOOR STATION,S,YU,10,Other
1,Winter,Tuesday,Afternoon,KIPLING STATION,E,BD,8,Other
0,Winter,Tuesday,Evening,KENNEDY BD STATION,E,BD,0,Human & Operational Factors
0,Winter,Tuesday,Evening,KIPLING STATION,W,BD,0,Miscellaneous & Passenger-Related Incidents
1,Winter,Wednesday,Morning,FINCH STATION,S,YU,18,Other
1,Winter,Wednesday,Afternoon,KENNEDY BD STATION,W,BD,7,Other
1,Winter,Wednesday,Afternoon,KIPLING STATION,E,BD,8,Miscellaneous & Passenger-Related Incidents
1,Winter,Wednesday,Afternoon,BLOOR STATION,S,YU,10,Other
1,Winter,Wednesday,Evening,FINCH STATION,S,YU,6,Other
0,Winter,Wednesday,Evening,BLOOR STATION,N,YU,0,Other
0,Winter,Wednesday,Evening,EGLINTON STATION,E,YU,0,Other
0,Winter,Wednesday,Evening,KENNEDY BD STATION,W,BD,0,Human & Operational Factors
1,Winter,Thursday,Morning,EGLINTON STATION,N,YU,13,Human & Operational Factors
1,Winter,Thursday,Morning,FINCH STATION,S,YU,6,Other
1,Winter,Thursday,Morning,KENNEDY BD STATION,W,YU,5,Other
1,Winter,Thursday,Morning,KIPLING STATION,E,BD,7,Other
0,Winter,Thursday,Afternoon,EGLINTON STATION,S,YU,0,Miscellaneous & Passenger-Related Incidents
0,Winter,Thursday,Evening,BLOOR STATION,S,YU,0,Train Operations & Control Systems
0,Winter,Thursday,Night,FINCH STATION,S,YU,0,Other
0,Winter,Friday,Morning,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Winter,Friday,Morning,KIPLING STATION,E,YU,5,Electrical and Mechanical Systems (Train Equipment & Power)
1,Winter,Friday,Morning,FINCH STATION,N,YU,6,Other
0,Winter,Friday,Afternoon,KIPLING STATION,W,BD,0,Human & Operational Factors
1,Winter,Friday,Afternoon,BLOOR STATION,N,YU,11,Other
0,Winter,Friday,Evening,FINCH STATION,S,YU,0,Train Operations & Control Systems
1,Winter,Friday,Night,FINCH STATION,S,YU,10,Other
1,Winter,Saturday,Night,KIPLING STATION,W,BD,15,Other
0,Winter,Saturday,Night,KIPLING STATION,W,YU,0,Train Operations & Control Systems
1,Winter,Saturday,Morning,FINCH STATION,S,YU,12,Human & Operational Factors
1,Winter,Saturday,Morning,KIPLING STATION,E,BD,10,Other
1,Winter,Saturday,Afternoon,FINCH STATION,S,YU,8,Other
0,Winter,Saturday,Afternoon,KENNEDY BD STATION,W,BD,0,Other
0,Winter,Saturday,Evening,BLOOR STATION,N,YU,0,Other
0,Winter,Saturday,Night,BLOOR STATION,N,YU,0,Human & Operational Factors
0,Winter,Saturday,Night,FINCH STATION,S,YU,0,Other
0,Winter,Sunday,Night,FINCH STATION,S,YU,0,Other
1,Winter,Sunday,Morning,KENNEDY BD STATION,W,BD,8,Human & Operational Factors
1,Winter,Sunday,Evening,BLOOR STATION,N,YU,10,Human & Operational Factors
0,Winter,Sunday,Night,KENNEDY BD STATION,W,YU,0,Other
1,Winter,Monday,Morning,BLOOR STATION,S,YU,9,Human & Operational Factors
1,Winter,Monday,Morning,BLOOR STATION,S,YU,8,Other
1,Winter,Monday,Afternoon,FINCH STATION,S,YU,6,Train Operations & Control Systems
0,Winter,Monday,Evening,BLOOR STATION,S,YU,0,Other
0,Winter,Monday,Night,EGLINTON STATION,S,YU,0,Human & Operational Factors
0,Winter,Monday,Night,BLOOR STATION,S,YU,0,Human & Operational Factors
1,Winter,Tuesday,Morning,EGLINTON STATION,N,YU,8,Other
1,Winter,Tuesday,Morning,KIPLING STATION,E,BD,5,Electrical and Mechanical Systems (Train Equipment & Power)
0,Winter,Tuesday,Morning,EGLINTON STATION,N,YU,0,Human & Operational Factors
0,Winter,Tuesday,Morning,FINCH STATION,N,YU,0,Other
1,Winter,Tuesday,Morning,KENNEDY BD STATION,E,BD,8,Other
0,Winter,Tuesday,Afternoon,KIPLING STATION,E,BD,0,Train Operations & Control Systems
1,Winter,Tuesday,Afternoon,BLOOR STATION,N,YU,9,Other
0,Winter,Tuesday,Afternoon,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Winter,Tuesday,Afternoon,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
0,Winter,Tuesday,Afternoon,KIPLING STATION,W,BD,0,Electrical and Mechanical Systems (Train Equipment & Power)
